"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum.","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Censo del I.N.E.","Censo de escrutinio o censo C.E.R.A.","Censo C.E.R.E. en escrutinio (Residentes Extranjeros).","Total votantes C.E.R.E. (Residentes Extranjeros).","Votantes del primer avance de participación.","Votantes del segundo avance de participación.","Votos en blanco.","Votos nulos.","Votos a candidaturas.","Votos afirmativos en Referéndum o ceros en otros procesos electorales.","Votos negativos en Referéndum o ceros en otros procesos electorales.","Datos oficiales (Si/No)."
07,1987,06,1,01,18,ALMUÑÉCAR,01,0006,A,0001534,0001534,0000000,0000000,0000000,0000000,0000003,0000014,0001224,0000000,0000000,N
07,1987,06,1,01,18,ARMILLA,01,0002,A,0001803,0001803,0000000,0000000,0000000,0000000,0000002,0000002,0000946,0000000,0000000,N
07,1987,06,1,01,18,ATARFE,01,0004,A,0001051,0001051,0000000,0000000,0000000,0000000,0000006,0000000,0000704,0000000,0000000,N
07,1987,06,1,01,18,CÁJAR,01,0001,A,0000606,0000606,0000000,0000000,0000000,0000000,0000005,0000003,0000440,0000000,0000000,N
07,1987,06,1,01,18,COLOMERA,01,0002,A,0000903,0000903,0000000,0000000,0000000,0000000,0000003,0000007,0000664,0000000,0000000,N
07,1987,06,1,01,18,CÚLLAR,01,0002,A,0001197,0001197,0000000,0000000,0000000,0000000,0000000,0000004,0000847,0000000,0000000,N
07,1987,06,1,01,18,DEHESAS DE GUADIX,01,0001,A,0000586,0000586,0000000,0000000,0000000,0000000,0000000,0000001,0000313,0000000,0000000,N
07,1987,06,1,01,18,FUENTE VAQUEROS,01,0003,A,0000821,0000821,0000000,0000000,0000000,0000000,0000003,0000006,0000660,0000000,0000000,N
07,1987,06,1,01,18,GALERA,01,0001,A,0001324,0001324,0000000,0000000,0000000,0000000,0000002,0000004,0000865,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0008,A,0000976,0000976,0000000,0000000,0000000,0000000,0000003,0000000,0000657,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0012,A,0001702,0001702,0000000,0000000,0000000,0000000,0000009,0000012,0001014,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0019,A,0001445,0001445,0000000,0000000,0000000,0000000,0000006,0000011,0000905,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0020,A,0001838,0001838,0000000,0000000,0000000,0000000,0000004,0000021,0001189,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0026,A,0000751,0000751,0000000,0000000,0000000,0000000,0000000,0000056,0000415,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0027,A,0000970,0000970,0000000,0000000,0000000,0000000,0000001,0000079,0000605,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0016,A,0000906,0000906,0000000,0000000,0000000,0000000,0000002,0000024,0000426,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0019,A,0001045,0001045,0000000,0000000,0000000,0000000,0000000,0000022,0000486,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0024,A,0001191,0001191,0000000,0000000,0000000,0000000,0000005,0000032,0000569,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0009,A,0001489,0001489,0000000,0000000,0000000,0000000,0000007,0000006,0000883,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0017,A,0001101,0001101,0000000,0000000,0000000,0000000,0000005,0000003,0000681,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0027,A,0001232,0001232,0000000,0000000,0000000,0000000,0000004,0000004,0000813,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,08,0002,A,0001102,0001102,0000000,0000000,0000000,0000000,0000006,0000034,0000635,0000000,0000000,N
07,1987,06,1,01,18,HUÉSCAR,01,0004,B,0000884,0000884,0000000,0000000,0000000,0000000,0000002,0000005,0000417,0000000,0000000,N
07,1987,06,1,01,18,HUÉSCAR,02,0001,A,0000701,0000701,0000000,0000000,0000000,0000000,0000001,0000002,0000335,0000000,0000000,N
07,1987,06,1,01,18,LANJARÓN,01,0001,A,0000875,0000875,0000000,0000000,0000000,0000000,0000007,0000009,0000631,0000000,0000000,N
07,1987,06,1,01,18,LENTEGÍ,01,0001,A,0000286,0000286,0000000,0000000,0000000,0000000,0000001,0000000,0000237,0000000,0000000,N
07,1987,06,1,01,18,LOJA,03,0002,A,0000649,0000649,0000000,0000000,0000000,0000000,0000009,0000007,0000350,0000000,0000000,N
07,1987,06,1,01,18,MONTEFRÍO,01,0003,A,0001270,0001270,0000000,0000000,0000000,0000000,0000008,0000009,0000861,0000000,0000000,N
07,1987,06,1,01,18,MONTEFRÍO,02,0001,A,0001012,0001012,0000000,0000000,0000000,0000000,0000004,0000011,0000650,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,02,0001,A,0001167,0001167,0000000,0000000,0000000,0000000,0000003,0000008,0000691,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,03,0001,B,0000902,0000902,0000000,0000000,0000000,0000000,0000004,0000006,0000572,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0004,A,0001387,0001387,0000000,0000000,0000000,0000000,0000004,0000007,0000798,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0009,A,0001087,0001087,0000000,0000000,0000000,0000000,0000008,0000015,0000577,0000000,0000000,N
07,1987,06,1,01,18,ALBUÑUELAS,01,0001,A,0000742,0000742,0000000,0000000,0000000,0000000,0000003,0000004,0000551,0000000,0000000,N
07,1987,06,1,01,18,HUÉNEJA,02,0001,B,0000233,0000233,0000000,0000000,0000000,0000000,0000004,0000005,0000144,0000000,0000000,N
07,1987,06,1,01,18,HUÉSCAR,01,0003,A,0000701,0000701,0000000,0000000,0000000,0000000,0000005,0000002,0000297,0000000,0000000,N
07,1987,06,1,01,18,HUÉTOR VEGA,01,0001,A,0000902,0000902,0000000,0000000,0000000,0000000,0000001,0000001,0000637,0000000,0000000,N
07,1987,06,1,01,18,ILLORA,01,0001,A,0001268,0001268,0000000,0000000,0000000,0000000,0000006,0000004,0000952,0000000,0000000,N
07,1987,06,1,01,18,IZNALLOZ,01,0002,A,0000729,0000729,0000000,0000000,0000000,0000000,0000000,0000011,0000529,0000000,0000000,N
07,1987,06,1,01,18,LECRÍN,01,0001,B,0000545,0000545,0000000,0000000,0000000,0000000,0000001,0000009,0000402,0000000,0000000,N
07,1987,06,1,01,18,LOJA,03,0003,B,0000480,0000480,0000000,0000000,0000000,0000000,0000003,0000001,0000329,0000000,0000000,N
07,1987,06,1,01,18,LOJA,05,0002,A,0000323,0000323,0000000,0000000,0000000,0000000,0000000,0000000,0000117,0000000,0000000,N
07,1987,06,1,01,18,MONTEFRÍO,03,0001,A,0000919,0000919,0000000,0000000,0000000,0000000,0000010,0000007,0000599,0000000,0000000,N
07,1987,06,1,01,18,MONTEFRÍO,03,0001,B,0000328,0000328,0000000,0000000,0000000,0000000,0000004,0000005,0000225,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,01,0002,A,0000995,0000995,0000000,0000000,0000000,0000000,0000003,0000004,0000643,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,02,0002,A,0000817,0000817,0000000,0000000,0000000,0000000,0000000,0000003,0000481,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0008,A,0001501,0001501,0000000,0000000,0000000,0000000,0000004,0000019,0000766,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0010,A,0001292,0001292,0000000,0000000,0000000,0000000,0000002,0000005,0000613,0000000,0000000,N
07,1987,06,1,01,18,VILLA DE OTURA,01,0001,A,0000554,0000554,0000000,0000000,0000000,0000000,0000001,0000004,0000447,0000000,0000000,N
07,1987,06,1,01,18,PEDRO MARTÍNEZ,01,0001,B,0001009,0001009,0000000,0000000,0000000,0000000,0000003,0000008,0000542,0000000,0000000,N
07,1987,06,1,01,18,POLÍCAR,01,0001,A,0000227,0000227,0000000,0000000,0000000,0000000,0000000,0000003,0000178,0000000,0000000,N
07,1987,06,1,01,18,PÓRTUGOS,01,0001,A,0000353,0000353,0000000,0000000,0000000,0000000,0000000,0000002,0000280,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,05,0002,A,0000908,0000908,0000000,0000000,0000000,0000000,0000002,0000003,0000415,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0004,A,0000867,0000867,0000000,0000000,0000000,0000000,0000006,0000080,0000390,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0015,A,0001098,0001098,0000000,0000000,0000000,0000000,0000005,0000006,0000711,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0026,A,0001268,0001268,0000000,0000000,0000000,0000000,0000009,0000038,0000734,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,08,0006,A,0001066,0001066,0000000,0000000,0000000,0000000,0000007,0000007,0000666,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,09,0004,A,0000815,0000815,0000000,0000000,0000000,0000000,0000002,0000001,0000567,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,01,0006,A,0000557,0000557,0000000,0000000,0000000,0000000,0000004,0000003,0000385,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,03,0002,A,0000429,0000429,0000000,0000000,0000000,0000000,0000000,0000000,0000238,0000000,0000000,N
07,1987,06,1,01,18,HUÉSCAR,01,0005,A,0000865,0000865,0000000,0000000,0000000,0000000,0000005,0000008,0000565,0000000,0000000,N
07,1987,06,1,01,18,LOBRAS,01,0001,A,0000206,0000206,0000000,0000000,0000000,0000000,0000001,0000003,0000115,0000000,0000000,N
07,1987,06,1,01,18,LOJA,01,0001,A,0000432,0000432,0000000,0000000,0000000,0000000,0000002,0000002,0000276,0000000,0000000,N
07,1987,06,1,01,18,LOJA,01,0002,B,0000769,0000769,0000000,0000000,0000000,0000000,0000001,0000001,0000471,0000000,0000000,N
07,1987,06,1,01,18,MARACENA,01,0004,A,0001157,0001157,0000000,0000000,0000000,0000000,0000001,0000005,0000862,0000000,0000000,N
07,1987,06,1,01,18,MONTEFRÍO,01,0002,A,0000960,0000960,0000000,0000000,0000000,0000000,0000004,0000014,0000617,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0003,A,0001404,0001404,0000000,0000000,0000000,0000000,0000005,0000031,0000821,0000000,0000000,N
07,1987,06,1,01,18,OGÍJARES,01,0001,B,0001150,0001150,0000000,0000000,0000000,0000000,0000002,0000005,0000893,0000000,0000000,N
07,1987,06,1,01,18,ÓRGIVA,02,0001,A,0001812,0001812,0000000,0000000,0000000,0000000,0000004,0000015,0001121,0000000,0000000,N
07,1987,06,1,01,18,PADUL,01,0001,A,0001264,0001264,0000000,0000000,0000000,0000000,0000002,0000011,0000912,0000000,0000000,N
07,1987,06,1,01,18,PINOS GENIL,01,0001,A,0000655,0000655,0000000,0000000,0000000,0000000,0000004,0000002,0000533,0000000,0000000,N
07,1987,06,1,01,18,ALGARINEJO,01,0004,A,0000526,0000526,0000000,0000000,0000000,0000000,0000000,0000002,0000365,0000000,0000000,N
07,1987,06,1,01,18,BAZA,01,0001,A,0001438,0001438,0000000,0000000,0000000,0000000,0000002,0000003,0000777,0000000,0000000,N
07,1987,06,1,01,18,BENALÚA DE LAS VILLAS,01,0001,A,0001061,0001061,0000000,0000000,0000000,0000000,0000002,0000007,0000792,0000000,0000000,N
07,1987,06,1,01,18,CASTILLÉJAR,01,0001,B,0000799,0000799,0000000,0000000,0000000,0000000,0000000,0000009,0000456,0000000,0000000,N
07,1987,06,1,01,18,CÚLLAR,01,0004,A,0000300,0000300,0000000,0000000,0000000,0000000,0000003,0000005,0000201,0000000,0000000,N
07,1987,06,1,01,18,CÚLLAR,01,0004,B,0000265,0000265,0000000,0000000,0000000,0000000,0000000,0000000,0000196,0000000,0000000,N
07,1987,06,1,01,18,CHAUCHINA,01,0001,A,0001560,0001560,0000000,0000000,0000000,0000000,0000006,0000028,0001091,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0013,A,0001121,0001121,0000000,0000000,0000000,0000000,0000008,0000018,0000726,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,01,0016,A,0000902,0000902,0000000,0000000,0000000,0000000,0000005,0000005,0000636,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0003,A,0001047,0001047,0000000,0000000,0000000,0000000,0000000,0000005,0000716,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0008,A,0000919,0000919,0000000,0000000,0000000,0000000,0000004,0000005,0000656,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0037,A,0001132,0001132,0000000,0000000,0000000,0000000,0000006,0000007,0000822,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0020,A,0000875,0000875,0000000,0000000,0000000,0000000,0000002,0000003,0000523,0000000,0000000,N
07,1987,06,1,01,18,SANTA CRUZ DEL COMERCIO,01,0001,A,0000484,0000484,0000000,0000000,0000000,0000000,0000001,0000000,0000362,0000000,0000000,N
07,1987,06,1,01,18,UGÍJAR,01,0002,B,0000275,0000275,0000000,0000000,0000000,0000000,0000000,0000001,0000195,0000000,0000000,N
07,1987,06,1,01,18,VILLANUEVA MESÍA,01,0001,A,0001335,0001335,0000000,0000000,0000000,0000000,0000008,0000004,0001080,0000000,0000000,N
07,1987,06,1,01,18,ZAFARRAYA,01,0001,B,0000662,0000662,0000000,0000000,0000000,0000000,0000003,0000004,0000549,0000000,0000000,N
07,1987,06,1,01,18,ARENAS DEL REY,01,0001,B,0000460,0000460,0000000,0000000,0000000,0000000,0000000,0000004,0000304,0000000,0000000,N
07,1987,06,1,01,18,ATARFE,01,0001,A,0001705,0001705,0000000,0000000,0000000,0000000,0000015,0000010,0001171,0000000,0000000,N
07,1987,06,1,01,18,ATARFE,01,0002,A,0001481,0001481,0000000,0000000,0000000,0000000,0000006,0000006,0001025,0000000,0000000,N
07,1987,06,1,01,18,ATARFE,01,0003,A,0000706,0000706,0000000,0000000,0000000,0000000,0000001,0000001,0000546,0000000,0000000,N
07,1987,06,1,01,18,BAZA,01,0004,A,0001006,0001006,0000000,0000000,0000000,0000000,0000001,0000006,0000604,0000000,0000000,N
07,1987,06,1,01,18,BENAMAUREL,02,0001,A,0000972,0000972,0000000,0000000,0000000,0000000,0000003,0000001,0000651,0000000,0000000,N
07,1987,06,1,01,18,CANILES,01,0002,A,0000891,0000891,0000000,0000000,0000000,0000000,0000005,0000000,0000441,0000000,0000000,N
07,1987,06,1,01,18,CANILES,02,0001,C,0000245,0000245,0000000,0000000,0000000,0000000,0000000,0000000,0000097,0000000,0000000,N
07,1987,06,1,01,18,CASTRIL,02,0002,B,0000223,0000223,0000000,0000000,0000000,0000000,0000002,0000000,0000118,0000000,0000000,N
07,1987,06,1,01,18,COGOLLOS DE GUADIX,01,0001,A,0000691,0000691,0000000,0000000,0000000,0000000,0000003,0000000,0000443,0000000,0000000,N
07,1987,06,1,01,18,COLOMERA,01,0001,A,0000638,0000638,0000000,0000000,0000000,0000000,0000003,0000006,0000485,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0004,A,0000952,0000952,0000000,0000000,0000000,0000000,0000002,0000016,0000644,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0010,A,0001279,0001279,0000000,0000000,0000000,0000000,0000010,0000015,0000885,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,02,0012,A,0001325,0001325,0000000,0000000,0000000,0000000,0000008,0000050,0000898,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0003,A,0001634,0001634,0000000,0000000,0000000,0000000,0000010,0000002,0001161,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,03,0017,A,0000914,0000914,0000000,0000000,0000000,0000000,0000001,0000039,0000465,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,04,0004,A,0000606,0000606,0000000,0000000,0000000,0000000,0000003,0000003,0000323,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0002,A,0000761,0000761,0000000,0000000,0000000,0000000,0000000,0000011,0000333,0000000,0000000,N
07,1987,06,1,01,18,SANTA FE,01,0004,A,0001498,0001498,0000000,0000000,0000000,0000000,0000006,0000013,0001067,0000000,0000000,N
07,1987,06,1,01,18,TORRE-CARDELA,01,0001,A,0001122,0001122,0000000,0000000,0000000,0000000,0000006,0000001,0000896,0000000,0000000,N
07,1987,06,1,01,18,UGÍJAR,01,0002,A,0000836,0000836,0000000,0000000,0000000,0000000,0000009,0000000,0000641,0000000,0000000,N
07,1987,06,1,01,18,ZUBIA (LA),01,0002,A,0001281,0001281,0000000,0000000,0000000,0000000,0000008,0000016,0000865,0000000,0000000,N
07,1987,06,1,01,18,ZÚJAR,01,0002,A,0000808,0000808,0000000,0000000,0000000,0000000,0000004,0000002,0000574,0000000,0000000,N
07,1987,06,1,01,18,GABIAS (LAS),01,0001,B,0000164,0000164,0000000,0000000,0000000,0000000,0000000,0000000,0000117,0000000,0000000,N
07,1987,06,1,01,18,GUAJARES (LOS),01,0001,C,0000245,0000245,0000000,0000000,0000000,0000000,0000004,0000001,0000175,0000000,0000000,N
07,1987,06,1,01,18,SALOBREÑA,01,0003,A,0001337,0001337,0000000,0000000,0000000,0000000,0000004,0000004,0000923,0000000,0000000,N
07,1987,06,1,01,18,ZÚJAR,01,0001,A,0000786,0000786,0000000,0000000,0000000,0000000,0000000,0000003,0000504,0000000,0000000,N
07,1987,06,1,01,18,VALLE (EL),01,0001,A,0000444,0000444,0000000,0000000,0000000,0000000,0000001,0000001,0000340,0000000,0000000,N
07,1987,06,1,01,18,GABIAS (LAS),01,0003,A,0001448,0001448,0000000,0000000,0000000,0000000,0000011,0000003,0001001,0000000,0000000,N
07,1987,06,1,01,18,ZAGRA,01,0001,B,0000512,0000512,0000000,0000000,0000000,0000000,0000000,0000000,0000397,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0004,A,0000894,0000894,0000000,0000000,0000000,0000000,0000003,0000008,0000579,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0005,A,0000968,0000968,0000000,0000000,0000000,0000000,0000003,0000019,0000645,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0029,A,0000994,0000994,0000000,0000000,0000000,0000000,0000007,0000008,0000639,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0030,A,0001110,0001110,0000000,0000000,0000000,0000000,0000004,0000010,0000727,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,08,0004,A,0000610,0000610,0000000,0000000,0000000,0000000,0000000,0000001,0000424,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,01,0007,A,0001585,0001585,0000000,0000000,0000000,0000000,0000007,0000007,0001039,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,03,0003,A,0000610,0000610,0000000,0000000,0000000,0000000,0000007,0000000,0000305,0000000,0000000,N
07,1987,06,1,01,18,HUÉSCAR,01,0002,B,0000719,0000719,0000000,0000000,0000000,0000000,0000001,0000002,0000469,0000000,0000000,N
07,1987,06,1,01,18,JUN,01,0001,A,0000603,0000603,0000000,0000000,0000000,0000000,0000000,0000001,0000502,0000000,0000000,N
07,1987,06,1,01,18,LOJA,02,0003,A,0000507,0000507,0000000,0000000,0000000,0000000,0000002,0000008,0000318,0000000,0000000,N
07,1987,06,1,01,18,LOJA,02,0003,C,0000221,0000221,0000000,0000000,0000000,0000000,0000000,0000001,0000137,0000000,0000000,N
07,1987,06,1,01,18,LOJA,03,0001,A,0000688,0000688,0000000,0000000,0000000,0000000,0000002,0000008,0000442,0000000,0000000,N
07,1987,06,1,01,18,MARACENA,02,0001,A,0000921,0000921,0000000,0000000,0000000,0000000,0000001,0000010,0000699,0000000,0000000,N
07,1987,06,1,01,18,MARACENA,02,0003,A,0000690,0000690,0000000,0000000,0000000,0000000,0000008,0000012,0000502,0000000,0000000,N
07,1987,06,1,01,18,MOCLÍN,02,0002,A,0000816,0000816,0000000,0000000,0000000,0000000,0000001,0000005,0000674,0000000,0000000,N
07,1987,06,1,01,18,MONTEJÍCAR,01,0001,A,0001402,0001402,0000000,0000000,0000000,0000000,0000000,0000004,0001047,0000000,0000000,N
07,1987,06,1,01,18,OGÍJARES,01,0001,A,0000852,0000852,0000000,0000000,0000000,0000000,0000003,0000002,0000664,0000000,0000000,N
07,1987,06,1,01,18,ORCE,01,0001,B,0000772,0000772,0000000,0000000,0000000,0000000,0000006,0000010,0000524,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,06,0006,A,0001589,0001589,0000000,0000000,0000000,0000000,0000013,0000052,0000943,0000000,0000000,N
07,1987,06,1,01,18,GRANADA,07,0011,A,0001495,0001495,0000000,0000000,0000000,0000000,0000005,0000000,0001084,0000000,0000000,N
07,1987,06,1,01,18,GUADIX,02,0003,A,0000913,0000913,0000000,0000000,0000000,0000000,0000003,0000001,0000567,0000000,0000000,N
07,1987,06,1,01,18,GÜEVÉJAR,01,0001,A,0000812,0000812,0000000,0000000,0000000,0000000,0000004,0000003,0000714,0000000,0000000,N
07,1987,06,1,01,18,HUÉNEJA,01,0001,A,0000511,0000511,0000000,0000000,0000000,0000000,0000008,0000007,0000365,0000000,0000000,N
07,1987,06,1,01,18,LOJA,02,0001,A,0000455,0000455,0000000,0000000,0000000,0000000,0000005,0000002,0000300,0000000,0000000,N
07,1987,06,1,01,18,MOCLÍN,01,0001,A,0000450,0000450,0000000,0000000,0000000,0000000,0000000,0000000,0000289,0000000,0000000,N
07,1987,06,1,01,18,MONACHIL,01,0001,A,0000993,0000993,0000000,0000000,0000000,0000000,0000007,0000002,0000612,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,02,0003,B,0000905,0000905,0000000,0000000,0000000,0000000,0000006,0000006,0000486,0000000,0000000,N
07,1987,06,1,01,18,MOTRIL,04,0007,A,0000912,0000912,0000000,0000000,0000000,0000000,0000004,0000036,0000530,0000000,0000000,N
07,1987,06,1,01,18,NIGÜELAS,01,0001,A,0001000,0001000,0000000,0000000,0000000,0000000,0000014,0000009,0000686,0000000,0000000,N
07,1987,06,1,01,18,PINOS PUENTE,01,0001,A,0001542,0001542,0000000,0000000,0000000,0000000,0000007,0000005,0001135,0000000,0000000,N
07,1987,06,1,01,18,SALAR,01,0002,B,0000823,0000823,0000000,0000000,0000000,0000000,0000001,0000007,0000718,0000000,0000000,N
07,1987,06,1,01,18,SANTA FE,01,0006,A,0000865,0000865,0000000,0000000,0000000,0000000,0000002,0000008,0000612,0000000,0000000,N
07,1987,06,1,01,18,ZAFARRAYA,01,0001,A,0000789,0000789,0000000,0000000,0000000,0000000,0000001,0000003,0000654,0000000,0000000,N
07,1987,06,1,01,18,ZUBIA (LA),01,0001,A,0001267,0001267,0000000,0000000,0000000,0000000,0000006,0000005,0000909,0000000,0000000,N
07,1987,06,1,01,18,GABIAS (LAS),01,0001,A,0000924,0000924,0000000,0000000,0000000,0000000,0000005,0000000,0000672,0000000,0000000,N
07,1987,06,1,01,18,GABIAS (LAS),01,0002,A,0001073,0001073,0000000,0000000,0000000,0000000,0000003,0000001,0000818,0000000,0000000,N
07,1987,06,1,01,18,PINOS PUENTE,01,0003,A,0001829,0001829,0000000,0000000,0000000,0000000,0000006,0000003,0001303,0000000,0000000,N
07,1987,06,1,01,18,POLOPOS,01,0001,C,0000348,0000348,0000000,0000000,0000000,0000000,0000000,0000001,0000269,0000000,0000000,N
07,1987,06,1,01,18,PUEBLA DE DON FADRIQUE,01,0001,A,0001055,0001055,0000000,0000000,0000000,0000000,0000002,0000002,0000727,0000000,0000000,N
07,1987,06,1,01,18,QUÉNTAR,01,0001,A,0000936,0000936,0000000,0000000,0000000,0000000,0000004,0000043,0000613,0000000,0000000,N
07,1987,06,1,01,18,SALAR,01,0002,A,0000532,0000532,0000000,0000000,0000000,0000000,0000000,0000003,0000472,0000000,0000000,N
07,1987,06,1,01,18,SALOBREÑA,02,0001,A,0000710,0000710,0000000,0000000,0000000,0000000,0000002,0000005,0000556,0000000,0000000,N
07,1987,06,1,01,18,SANTA FE,01,0002,A,0000903,0000903,0000000,0000000,0000000,0000000,0000006,0000002,0000632,0000000,0000000,N
07,1987,06,1,01,18,SORVILÁN,01,0001,B,0000212,0000212,0000000,0000000,0000000,0000000,0000001,0000003,0000141,0000000,0000000,N
07,1987,06,1,01,18,UGÍJAR,01,0001,A,0000892,0000892,0000000,0000000,0000000,0000000,0000003,0000007,0000632,0000000,0000000,N
07,1987,06,1,01,18,NEVADA,01,0001,A,0000630,0000630,0000000,0000000,0000000,0000000,0000002,0000002,0000414,0000000,0000000,N
07,1987,06,1,01,18,GABIAS (LAS),01,0003,B,0000244,0000244,0000000,0000000,0000000,0000000,0000000,0000002,0000174,0000000,0000000,N
07,1987,06,1,01,18,ZAGRA,01,0001,A,0000509,0000509,0000000,0000000,0000000,0000000,0000002,0000002,0000317,0000000,0000000,N
